,ID_codref,Bib_Ref,Country,State,Municipality,Site,Latitude_y,Longitude_x,Category_coord,Year_start,Year_finish,Habitat,Method,Number_nets,Net_size,RN_total_effort,Number_point_counts,Point_count_temporal_replicates,PE_total_effort,Olsoneconame,OlsonG200r,Ribeirovegtype,BSRs,Altitude,Annual_rainfall,Annual_temperature
1511,910,"Oliveira, S. H. 1999. Aspectos da diversidade de aves e mamÌferos em ·reas agrÌcolas nos municÌpios de Vera Cruz e EspÌrito Santo do Turvo no Estado de S„o Paulo. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,VERA CRUZ,Escola AgrÌcola,-22.216666,-49.816666,MUN,1998,1999,Preserved forest,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,605,216,23.5
1512,911,"Oliveira, S. H. 1999. Aspectos da diversidade de aves e mamÌferos em ·reas agrÌcolas nos municÌpios de Vera Cruz e EspÌrito Santo do Turvo no Estado de S„o Paulo. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,VERA CRUZ,Pesque e Pague,-22.216666,-49.816666,MUN,1998,1999,Shrubland,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,605,216,23.5
1513,912,"Oliveira, S. H. 1999. Aspectos da diversidade de aves e mamÌferos em ·reas agrÌcolas nos municÌpios de Vera Cruz e EspÌrito Santo do Turvo no Estado de S„o Paulo. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,VERA CRUZ,SÌtio Santa B·rbara ,-22.216666,-49.816666,MUN,1998,1999,Several,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,605,216,23.5
1514,Bovo_63,"Oliveira, S. L., and A. Kˆhler. 2010. Avifauna da RPPN da UNISC, Sinimbu, Rio Grande do Sul, Brasil. Biotemas 23(3):93ñ103.",Brazil,RS,SINIMBU,RPPN da UNISC,-29.395,-52.54416667,PTCENTRAL,2007,2009,Forest,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Decidual,Florestas de Arauc√°ria,510,178,23.7
1515,746,"Olmos, F.  1989. A avifauna da baixada do pÛlo industrial de Cubat„o. Revista Brasileira de Zoologia 49(2):373ñ379.",Brazil,SP,CUBATAO,PÛlo Industrial de Cubat„o,-23.883333,-46.416666,MUN,1985,1986,Several,LO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,25,321,25.4
1516,1637,"Olmos, F.  1990. FrutificaÁ„o de Chusquea meyeriana Rupr. (Poaceae, Bambusoideae) e din‚mica populacional de aves granÌvoras e roedores em ·rea de Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade Estadual de Campinas, S„o Paulo, Brasil.",Brazil,SP,GUAPIARA,Parque Estadual Intervales,-24.183333,-48.533333,PTCENTRAL,1988,1989,Forest,PF,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,685,207,22.1
1517,1638,"Olmos, F.  1990. FrutificaÁ„o de Chusquea meyeriana Rupr. (Poaceae, Bambusoideae) e din‚mica populacional de aves granÌvoras e roedores em ·rea de Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade Estadual de Campinas, S„o Paulo, Brasil.",Brazil,SP,GUAPIARA,Parque Estadual Intervales,-24.183333,-48.533333,PTCENTRAL,1988,1989,Several,PF,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,685,207,22.1
1518,1639,"Olmos, F.  1990. FrutificaÁ„o de Chusquea meyeriana Rupr. (Poaceae, Bambusoideae) e din‚mica populacional de aves granÌvoras e roedores em ·rea de Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade Estadual de Campinas, S„o Paulo, Brasil.",Brazil,SP,GUAPIARA,Parque Estadual Intervales,-24.183333,-48.533333,PTCENTRAL,1988,1989,Secondary forest,PF,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,685,207,22.1
1519,1640,"Olmos, F.  1990. FrutificaÁ„o de Chusquea meyeriana Rupr. (Poaceae, Bambusoideae) e din‚mica populacional de aves granÌvoras e roedores em ·rea de Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade Estadual de Campinas, S„o Paulo, Brasil.",Brazil,SP,GUAPIARA,Parque Estadual Intervales,-24.183333,-48.533333,PTCENTRAL,1988,1989,Secondary forest,PF,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,685,207,22.1
1520,r264,"Olmos, F. 1996. Missing species in S„o Sebasti„o Island, Southeastern Brazil. PapÈis Avulsos de Zoologia 39(18):329ñ349.",Brazil,SP,ILHABELA,0,-23.833333,-45.333333,PTCENTRAL,,,Not informed,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,551,303,22.8
1521,r265,"Olmos, F. 1996. Missing species in S„o Sebasti„o Island, Southeastern Brazil. PapÈis Avulsos de Zoologia 39(18):329ñ349.",Brazil,SP,ILHABELA,0,-23.833333,-45.333333,PTCENTRAL,1993,1994,Not informed,LO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,551,303,22.8
1522,r266,"Olmos, F. 1996. Missing species in S„o Sebasti„o Island, Southeastern Brazil. PapÈis Avulsos de Zoologia 39(18):329ñ349.",Brazil,SP,ILHABELA,0,-23.833333,-45.333333,PTCENTRAL,,,Not informed,RM,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,551,303,22.8
1523,r206,"Olmos, F., and R. S. Silva. 2001. The avifauna of a southeastern Brazilian mangrove swamp. International Journal of Ornithology 4(3/4):137ñ207.",Brazil,SP,CUBATAO,Estu·rio da Baixada Santista,-23.883333,-46.383333,MOS,1994,2001,Secondary forest,INV,,NA,NA,NA,NA,NA,Southern Atlantic mangroves,NA,NA,NA,31,313,25.2
1524,Rodrigues_69,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,PI,Ndet,Res. Boa EsperanÁa,-6.786389,-43.843333,,2005,2005,Secondary forest,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,Rodrigues_70,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,PI,Ndet,Res. Boa EsperanÁa,-6.746944,-43.838333,,2005,2005,Not informed,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,Rodrigues_71,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,PI,Ndet,Res. Boa EsperanÁa,-6.768889,-43.844722,,2005,2005,Dense wet area,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,Rodrigues_72,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,PI,Ndet,Res. Boa EsperanÁa,-6.4711,-43.5036,,2005,2005,Grassland,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,Rodrigues_73,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,PI,Ndet,Res. Boa EsperanÁa,-6.740556,-43.755,,2005,2005,Open wet area,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1529,Rodrigues_74,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,MA,Ndet,Res. Boa EsperanÁa,-6.594167,-43.616944,,2005,2005,Floodable grassland,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,Rodrigues_75,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,MA,Ndet,Res. Boa EsperanÁa,-6.662778,-43.581111,,2005,2005,Grassland,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,Rodrigues_76,"Olmos, F., G. R. R. Brito. 2007. Aves da regi„o da barragem de Boa EsperanÁa, mÈdio rio ParnaÌba, Brasil. Revista Brasileira de Ornitologia 15(1):37ñ52.",Brazil,MA,Ndet,Res. Boa EsperanÁa,-6.658333,-43.793056,,2005,2005,Shrubland,TRS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,1649,"Oniki, Y., T. A. Melo Jr, E. T. Scopel, and E. O. Willis EO. 1994. Bird use of Cecropia (Cecropiaceae) and nerby trees in Espirito Santo state, Brazil. Ornitologia Neotropical 5:109ñ114.",Brazil,ES,CONCEICAO DA BARRA,Aracruz Celulose,-18.516666,-39.733333,MOS,1993,1993,Grassland,PF,,NA,NA,NA,NA,NA,Southern Atlantic mangroves,NA,NA,NA,NA,NA,NA
1533,Costa_39,"Ovinha, F. A. M. 2011. Estrutura da comunidade de aves em dois fragmentos florestais no interior do Estado de S„o Paulo, Brasil. DissertaÁ„o de Mestrado. Universidade Estadual Paulista, Botucatu, S„o Paulo, Brazil.",Brazil,SP,LUTECIA,MM,-22.19,-50.45,,2010,2010,Grassland,PE,,NA,NA,20,12,240,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,454,185,24.5
1534,r412,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1818,1818,Shrubland,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1535,r413,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1890,1890,Shrubland,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1536,r414,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,Floresta da Tijuca,-22.95,-43.283333,PTCENTRAL,1940,1940,Grassland/shrubland,RM,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,556,231,23.3
1537,r415,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1953,1957,Shrubland/grassland,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1538,r416,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1959,1969,Shrubland,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1539,r417,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1978,1979,Not informed,RL,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1540,r418,"Pacheco, J. F.  1988. AcrÈscimos ‡ lista de aves do municÌpio do Rio de Janeiro. Boletim da FBCN 23:104ñ120.",Brazil,RJ,RIO DE JANEIRO,0,-22.9,-43.2,MUN,1980,1988,Not informed,INV,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,12,146,26.3
1541,970,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,MG,AIMORES,Fazenda da Serra  ,-19.5,-41,MUN,1925,1925,Not informed,OO,,NA,NA,NA,NA,NA,Bahia interior forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,93,189,27.6
1542,971,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,DOMINGOS MARTINS,S„o Paulo do AracÍ,-20.433333,-41.05,MUN,1996,1996,Not informed,RM,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,1166,203,21.4
1543,972,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,GUACU√ç,Fazenda do Castelo,-20.866666,-41.7,MUN,1998,1998,Not informed,RM,,NA,NA,NA,NA,NA,Bahia interior forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,610,211,22.6
1544,973,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,IUNA,Serra do CaparaÛ,-20.366666,-41.8,PTCENTRAL,1941,1941,Not informed,RM,,NA,NA,NA,NA,NA,Campos Rupestres montane savanna,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,2011,265,15.7
1545,974,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,DOMINGOS MARTINS,Parque Estadual Pedra Azul,-20.4,-41.016666,PTCENTRAL,1997,1997,Aquatic and flooded,RM,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,1296,224,17.7
1546,975,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,RJ,SAO FRANCISCO DE ITABAPOANA,Parque Estadual de Forno Grande,-21.516666,-41.1,PTCENTRAL,1997,1997,Forest,RM,,NA,NA,NA,NA,NA,Atlantic Coast restingas,Atlantic Forests,AÅreas das Formacoes Pioneiras,Florestas de Interior,1,119,25.3
1547,976,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,CONCEICAO DO CASTELO,Fazenda Pindobas,-20.316666,-41.3,MOS,1998,1998,Forest,RM,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,1228,225,20.2
1548,977,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,IBITIRAMA,0,-20.5,-41.716666,MUN,1997,1997,Antropic,RM,,NA,NA,NA,NA,NA,Bahia interior forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,1060,228,22.1
1549,978,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,SANTA MARIA DE JETIB√Å,Jatiboca,-20.083333,-40.916666,MOS,1940,1941,Shrubland,RM,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,913,204,21.7
1550,979,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,IUNA,Serra do CaparaÛ,-20.366666,-41.8,PTCENTRAL,1929,1929,Forest,RM,,NA,NA,NA,NA,NA,Campos Rupestres montane savanna,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,2011,265,15.7
1551,980,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,VARGEM ALTA,MunicÌpio de Vargem Alta,-20.5,-41,MUN,,,Forest,RM,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,1213,201,21
1552,981,"Pacheco, J. F., and C. Bauer. 1998. Limites setentrionais inÈditos e documentados de aves da regi„o da mata atl‚ntica no EspÌrito Santo. Atualidades OrnitolÛgicas 86:4.",Brazil,ES,GUACU√ç,Serra das Cangalhas,-20.866666,-41.65,MUN,,,Forest,RM,,NA,NA,NA,NA,NA,Bahia interior forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,633,214,21.9
1553,1000,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Itabupuana,0,0,,1815,1816,Aquatic and flooded,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,1001,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Itapemirim,0,0,,1815,1816,Eucalyptus plantation,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,1002,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Doce,0,0,,1815,1816,Palm swamps,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,1003,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Quartel Barreiras,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,1004,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Ciri,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558,1005,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,AraÁatiba,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,1006,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Coroaba    ,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,1007,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Barra do Jucu,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,1008,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Aldeia Velha,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1562,1009,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Doce,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,1010,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio EspÌrito Santo,0,0,,1815,1816,Shrubland,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,1011,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio EspÌrito Santo,0,0,,1815,1816,Shrubland,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1565,1012,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio EspÌrito Santo,0,0,,1815,1816,Shrubland,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,1013,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Foz do Itapemirim,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,1014,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Linhares do Rio Doce,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,1015,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Riacho Iriri,0,0,,1815,1816,Urban forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,1016,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,S„o Matheo,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,1017,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Aldeia Velha,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,1018,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Vila Nova de Almeida,0,0,,1815,1816,Several,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,1019,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Coroaba no Rio Jucu,0,0,,1815,1816,Secondary forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1573,1020,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Guaraparim,0,0,,1815,1816,Secondary forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,1021,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Itabapuana,0,0,,1815,1816,Secondary forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,1022,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Muribeca,0,0,,1815,1816,Antropic,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,1023,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Iritiba,0,0,,1815,1816,Forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,1024,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Vila Nova de Benvente,0,0,,1815,1816,Aquatic and flooded,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,1025,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Quartel do Riacho,0,0,,1815,1816,Preserved forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1579,1026,"Pacheco, J. F., and C. Bauer. 2001. As aves do EspÌrito Santo do PrÌncipe Maximiliano de Wied. Atualidades OrnitolÛgicas 99:6.",Brazil,ES,Ndet,Rio Jucu,0,0,,1815,1816,Secondary forest,RL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
